time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-26T09:25:11.828Z,54.9747,-160.4247,48.69,4.6,mwr,,74,0.376,0.98,us,us6000cd8r,2020-11-24T14:41:46.040Z,"40 km S of Sand Point, Alaska",earthquake,5.6,5.3,0.063,24,reviewed,us,us
2020-10-26T08:43:35.187Z,60.9376,165.4618,10,4.5,mb,,57,6.488,0.44,us,us6000cd8c,2020-11-25T10:09:18.040Z,"65 km NNW of Tilichiki, Russia",earthquake,6.6,1.9,0.046,141,reviewed,us,us
2020-10-26T08:26:36.381Z,0.5378,121.5434,99.55,5.1,mww,,25,0.951,0.74,us,us6000cd8a,2020-11-25T09:15:09.040Z,"169 km W of Gorontalo, Indonesia",earthquake,6.5,4.9,0.098,10,reviewed,us,us
2020-10-26T08:00:03.041Z,-42.7434,-82.5213,10,4.5,mb,,99,6.512,0.8,us,us7000c814,2020-11-23T15:59:24.040Z,"West Chile Rise",earthquake,9.7,1.9,0.113,25,reviewed,us,us
2020-10-26T07:40:18.002Z,54.4727,-159.7646,28.55,4.6,mb,,84,0.373,0.67,us,us6000cd7z,2020-11-25T20:17:58.040Z,"107 km SSE of Sand Point, Alaska",earthquake,5,4.8,0.05,118,reviewed,us,us
2020-10-26T07:24:06.456Z,18.5653,145.7463,191.73,4.6,mb,,37,5.019,0.83,us,us6000cd7v,2020-11-25T12:46:30.040Z,"Pagan region, Northern Mariana Islands",earthquake,9,2.9,0.051,115,reviewed,us,us
2020-10-26T04:55:50.540Z,-6.9653,129.1459,169.39,4.6,mb,,78,2.362,1.2,us,us6000cd6a,2020-11-04T00:08:26.040Z,"292 km NE of Lospalos, Timor Leste",earthquake,7.8,6.6,0.116,22,reviewed,us,us
2020-10-26T03:10:46.236Z,39.5588,71.2789,15.05,4.6,mb,,50,0.611,0.91,us,us6000cd5e,2020-11-03T23:37:56.040Z,"41 km NNW of Karakenja, Tajikistan",earthquake,5,4.3,0.081,45,reviewed,us,us
2020-10-26T02:58:50.550Z,-6.3974,154.2702,10,5,mb,,45,3.033,0.75,us,us6000cd5m,2020-11-03T23:17:42.040Z,"134 km W of Panguna, Papua New Guinea",earthquake,7.7,1.7,0.09,39,reviewed,us,us
2020-10-26T00:42:15.109Z,-6.542,130.0707,130.93,4.6,mb,,42,1.879,1.03,us,us6000cd4l,2020-12-05T03:43:23.040Z,"Banda Sea",earthquake,7.8,5.1,0.082,44,reviewed,us,us
2020-10-25T23:43:11.087Z,-56.7521,-141.6707,10,5.4,mww,,29,27.353,0.77,us,us6000cd45,2020-12-05T03:31:50.906Z,"Pacific-Antarctic Ridge",earthquake,12.1,1.7,0.083,14,reviewed,us,us
