time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-03-26T03:58:04.997Z,-19.9516,-12.1806,10,4.9,mb,,54,7.298,0.87,us,us70008jdw,2020-06-13T18:44:35.040Z,"Southern Mid-Atlantic Ridge",earthquake,9.8,1.8,0.11,26,reviewed,us,us
2020-03-26T03:57:18.865Z,-19.6686,-11.9348,10,4.7,mb,,97,27.085,0.49,us,us70008jct,2020-06-13T18:44:34.040Z,"Southern Mid-Atlantic Ridge",earthquake,14.2,1.9,0.148,14,reviewed,us,us
2020-03-26T03:55:37.924Z,-19.848,-11.7959,10,4.7,mb,,53,6.937,0.49,us,us70008jcs,2020-06-13T18:44:34.040Z,"Southern Mid-Atlantic Ridge",earthquake,8.1,1.7,0.099,31,reviewed,us,us
2020-03-26T03:55:17.375Z,-19.7315,-12.0262,10,4.5,mb,,78,7.059,0.37,us,us70008jdv,2020-06-13T18:44:35.040Z,"Southern Mid-Atlantic Ridge",earthquake,10.5,1.6,0.163,11,reviewed,us,us
2020-03-26T01:46:03.331Z,-19.5677,-11.9997,10,4.7,mb,,85,34.511,0.74,us,us70008jdx,2020-06-13T18:44:35.040Z,"Southern Mid-Atlantic Ridge",earthquake,13.7,1.9,0.134,17,reviewed,us,us
2020-03-25T23:15:18.473Z,2.2953,-101.3217,10,4.6,mb,,69,15.412,0.47,us,us70008g4t,2020-06-13T18:44:51.040Z,"Galapagos Triple Junction region",earthquake,12.4,1.3,0.069,63,reviewed,us,us
2020-03-25T19:56:07.367Z,55.8935,160.2484,186.74,5,mb,,74,3.023,0.8,us,us70008fzz,2020-06-13T18:44:48.040Z,"96km E of Esso, Russia",earthquake,8.7,4.9,0.025,494,reviewed,us,us
2020-03-25T17:21:45.997Z,49.2311,158.1315,36.43,5.1,mb,,81,3.811,0.94,us,us70008fve,2020-06-13T18:44:52.040Z,"216km SE of Severo-Kuril'sk, Russia",earthquake,8.5,4.8,0.028,419,reviewed,us,us
2020-03-25T08:48:17.835Z,-5.7609,148.2105,139.68,4.7,mb,,40,3.767,1.24,us,us70008fp3,2020-06-13T18:44:44.040Z,"100km NNE of Finschhafen, Papua New Guinea",earthquake,6.3,5.7,0.039,200,reviewed,us,us
2020-03-25T08:24:43.105Z,12.0877,140.7979,40.74,4.7,mb,,74,4.241,0.66,us,us70008ixx,2020-06-13T18:44:34.040Z,"258km N of Fais, Micronesia",earthquake,9.1,3.6,0.104,28,reviewed,us,us
2020-03-25T08:01:18.711Z,49.1597,157.9875,23.88,4.5,mb,,137,3.891,0.82,us,us70008fnk,2020-06-13T18:44:52.040Z,"215km SE of Severo-Kuril'sk, Russia",earthquake,7.5,3,0.089,37,reviewed,us,us
2020-03-25T07:37:25.239Z,-18.4468,-172.3331,10,4.7,mb,,97,2.364,1.01,us,us70008ixv,2020-06-13T18:44:32.040Z,"175km E of Neiafu, Tonga",earthquake,4.8,1.9,0.13,18,reviewed,us,us
2020-03-25T06:52:38.920Z,-35.7473,-73.4677,10,5.1,mwr,,114,1.023,0.96,us,us70008fmr,2020-06-13T18:44:42.040Z,"105km WSW of Constitucion, Chile",earthquake,2.1,1.8,0.04,59,reviewed,us,us
2020-03-25T06:30:52.987Z,24.3365,-46.0984,10,4.7,mb,,88,16.909,0.72,us,us70008ixn,2020-06-13T18:44:44.040Z,"Northern Mid-Atlantic Ridge",earthquake,9.5,1.9,0.094,34,reviewed,us,us
2020-03-25T05:53:20.205Z,-35.7733,-73.375,10,4.6,mwr,,112,0.983,1.18,us,us70008fmc,2020-06-13T18:44:42.040Z,"97km WNW of Cauquenes, Chile",earthquake,4.6,1.8,0.093,11,reviewed,us,us
2020-03-25T05:51:20.718Z,-41.9483,174.2206,10,4.8,mb,,116,0.199,0.96,us,us70008fmb,2020-06-13T18:44:53.040Z,"52km SSE of Blenheim, New Zealand",earthquake,3.2,1.9,0.186,9,reviewed,us,us
2020-03-25T05:26:48.387Z,24.3799,-46.1721,10,4.6,mb,,79,34.062,0.64,us,us70008ixl,2020-06-13T18:44:44.040Z,"Northern Mid-Atlantic Ridge",earthquake,11.1,1.8,0.089,38,reviewed,us,us
2020-03-25T04:59:44.279Z,-56.202,-27.3364,110.06,4.7,mb,,73,5.577,0.43,us,us70008iy1,2020-06-13T18:44:36.040Z,"56km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,14.5,7.5,0.106,27,reviewed,us,us
2020-03-25T03:33:55.112Z,49.2429,158.8461,35.26,4.5,mb,,136,3.787,0.69,us,us70008iyv,2020-06-13T18:44:52.040Z,"252km SE of Severo-Kuril'sk, Russia",earthquake,10.9,6.4,0.127,18,reviewed,us,us
2020-03-25T03:32:45.211Z,49.2275,158.7864,34.49,4.7,mb,,85,3.802,0.91,us,us70008ixs,2020-06-13T18:44:52.040Z,"250km SE of Severo-Kuril'sk, Russia",earthquake,9,5.1,0.113,24,reviewed,us,us
